Date,Species,Trap,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,Station,Tavg,Depart,Heat,CodeSum,PrecipTotal,SeaLevel,ResultDir,AvgSpeed,Sunrise_1,Sunset_1,daylight_duration,Humidity
2009-09-14,CULEX PIPIENS/RESTUANS,T223,41.973845,-87.805059,9,22,0,1.0,71.0,7.0,0.0,Clear,0.0,30.07,33,2.1,1900-01-01 05:30:00,1900-01-01 18:05:00,0 days 12:35:00,56.99
2009-09-14,CULEX RESTUANS,T223,41.973845,-87.805059,9,3,0,1.0,71.0,7.0,0.0,Clear,0.0,30.07,33,2.1,1900-01-01 05:30:00,1900-01-01 18:05:00,0 days 12:35:00,56.99
2009-09-14,CULEX PIPIENS,T223,41.973845,-87.805059,9,2,0,1.0,71.0,7.0,0.0,Clear,0.0,30.07,33,2.1,1900-01-01 05:30:00,1900-01-01 18:05:00,0 days 12:35:00,56.99
2009-09-14,CULEX PIPIENS/RESTUANS,T224,41.947227,-87.671457,9,1,0,1.0,71.0,7.0,0.0,Clear,0.0,30.07,33,2.1,1900-01-01 05:30:00,1900-01-01 18:05:00,0 days 12:35:00,56.99
2009-09-14,CULEX PIPIENS/RESTUANS,T230,41.904194,-87.756155,9,8,1,1.0,71.0,7.0,0.0,Clear,0.0,30.07,33,2.1,1900-01-01 05:30:00,1900-01-01 18:05:00,0 days 12:35:00,56.99
2009-09-14,CULEX PIPIENS/RESTUANS,T228,41.951866,-87.725057,8,3,0,1.0,71.0,7.0,0.0,Clear,0.0,30.07,33,2.1,1900-01-01 05:30:00,1900-01-01 18:05:00,0 days 12:35:00,56.99
2009-09-14,CULEX RESTUANS,T228,41.951866,-87.725057,8,2,1,1.0,71.0,7.0,0.0,Clear,0.0,30.07,33,2.1,1900-01-01 05:30:00,1900-01-01 18:05:00,0 days 12:35:00,56.99
2009-09-14,CULEX PIPIENS/RESTUANS,T048,41.867108,-87.654224,8,9,0,2.0,72.0,8.0,0.0,Clear,0.0,30.05,13,2.7,1900-01-01 05:30:00,1900-01-01 18:05:00,0 days 12:35:00,57.13
2009-09-14,CULEX RESTUANS,T048,41.867108,-87.654224,8,5,0,2.0,72.0,8.0,0.0,Clear,0.0,30.05,13,2.7,1900-01-01 05:30:00,1900-01-01 18:05:00,0 days 12:35:00,57.13
2009-09-14,CULEX PIPIENS/RESTUANS,T094,41.720848,-87.666014,9,1,0,2.0,72.0,8.0,0.0,Clear,0.0,30.05,13,2.7,1900-01-01 05:30:00,1900-01-01 18:05:00,0 days 12:35:00,57.13
2009-09-14,CULEX PIPIENS/RESTUANS,T159,41.732984,-87.649642,8,1,0,2.0,72.0,8.0,0.0,Clear,0.0,30.05,13,2.7,1900-01-01 05:30:00,1900-01-01 18:05:00,0 days 12:35:00,57.13
2009-09-14,CULEX PIPIENS/RESTUANS,T031,41.801498,-87.763416,9,21,0,2.0,72.0,8.0,0.0,Clear,0.0,30.05,13,2.7,1900-01-01 05:30:00,1900-01-01 18:05:00,0 days 12:35:00,57.13
2009-09-14,CULEX RESTUANS,T031,41.801498,-87.763416,9,1,0,2.0,72.0,8.0,0.0,Clear,0.0,30.05,13,2.7,1900-01-01 05:30:00,1900-01-01 18:05:00,0 days 12:35:00,57.13
2009-09-14,CULEX PIPIENS/RESTUANS,T135,41.662014,-87.724608,8,30,0,2.0,72.0,8.0,0.0,Clear,0.0,30.05,13,2.7,1900-01-01 05:30:00,1900-01-01 18:05:00,0 days 12:35:00,57.13
2009-09-14,CULEX RESTUANS,T135,41.662014,-87.724608,8,1,0,2.0,72.0,8.0,0.0,Clear,0.0,30.05,13,2.7,1900-01-01 05:30:00,1900-01-01 18:05:00,0 days 12:35:00,57.13
2009-09-14,CULEX PIPIENS,T135,41.662014,-87.724608,8,2,0,2.0,72.0,8.0,0.0,Clear,0.0,30.05,13,2.7,1900-01-01 05:30:00,1900-01-01 18:05:00,0 days 12:35:00,57.13
2009-09-14,CULEX PIPIENS/RESTUANS,T158,41.682587,-87.707973,9,9,1,2.0,72.0,8.0,0.0,Clear,0.0,30.05,13,2.7,1900-01-01 05:30:00,1900-01-01 18:05:00,0 days 12:35:00,57.13
2009-09-14,CULEX RESTUANS,T158,41.682587,-87.707973,9,1,0,2.0,72.0,8.0,0.0,Clear,0.0,30.05,13,2.7,1900-01-01 05:30:00,1900-01-01 18:05:00,0 days 12:35:00,57.13
2009-09-14,CULEX PIPIENS/RESTUANS,T043,41.857402,-87.694991,8,1,0,2.0,72.0,8.0,0.0,Clear,0.0,30.05,13,2.7,1900-01-01 05:30:00,1900-01-01 18:05:00,0 days 12:35:00,57.13
2009-09-14,CULEX PIPIENS/RESTUANS,T095,41.704336,-87.703736,8,1,0,2.0,72.0,8.0,0.0,Clear,0.0,30.05,13,2.7,1900-01-01 05:30:00,1900-01-01 18:05:00,0 days 12:35:00,57.13
2009-09-14,CULEX PIPIENS,T095,41.704336,-87.703736,8,1,0,2.0,72.0,8.0,0.0,Clear,0.0,30.05,13,2.7,1900-01-01 05:30:00,1900-01-01 18:05:00,0 days 12:35:00,57.13
2009-09-14,CULEX PIPIENS/RESTUANS,T061,41.801179,-87.679447,8,2,0,2.0,72.0,8.0,0.0,Clear,0.0,30.05,13,2.7,1900-01-01 05:30:00,1900-01-01 18:05:00,0 days 12:35:00,57.13
2009-09-14,CULEX PIPIENS,T061,41.801179,-87.679447,8,1,0,2.0,72.0,8.0,0.0,Clear,0.0,30.05,13,2.7,1900-01-01 05:30:00,1900-01-01 18:05:00,0 days 12:35:00,57.13
2009-09-14,CULEX PIPIENS/RESTUANS,T066,41.77166,-87.703047,8,2,0,2.0,72.0,8.0,0.0,Clear,0.0,30.05,13,2.7,1900-01-01 05:30:00,1900-01-01 18:05:00,0 days 12:35:00,57.13
2009-09-14,CULEX RESTUANS,T066,41.77166,-87.703047,8,2,0,2.0,72.0,8.0,0.0,Clear,0.0,30.05,13,2.7,1900-01-01 05:30:00,1900-01-01 18:05:00,0 days 12:35:00,57.13
2009-09-14,CULEX PIPIENS/RESTUANS,T073,41.773215,-87.60088,8,15,0,2.0,72.0,8.0,0.0,Clear,0.0,30.05,13,2.7,1900-01-01 05:30:00,1900-01-01 18:05:00,0 days 12:35:00,57.13
2009-09-14,CULEX RESTUANS,T073,41.773215,-87.60088,8,4,0,2.0,72.0,8.0,0.0,Clear,0.0,30.05,13,2.7,1900-01-01 05:30:00,1900-01-01 18:05:00,0 days 12:35:00,57.13
2009-09-14,CULEX PIPIENS,T073,41.773215,-87.60088,8,3,0,2.0,72.0,8.0,0.0,Clear,0.0,30.05,13,2.7,1900-01-01 05:30:00,1900-01-01 18:05:00,0 days 12:35:00,57.13
2009-09-14,CULEX PIPIENS/RESTUANS,T079,41.766202,-87.562889,9,1,0,2.0,72.0,8.0,0.0,Clear,0.0,30.05,13,2.7,1900-01-01 05:30:00,1900-01-01 18:05:00,0 days 12:35:00,57.13
2009-09-14,CULEX PIPIENS/RESTUANS,T080,41.754676,-87.612922,9,1,0,2.0,72.0,8.0,0.0,Clear,0.0,30.05,13,2.7,1900-01-01 05:30:00,1900-01-01 18:05:00,0 days 12:35:00,57.13
2009-09-14,CULEX PIPIENS/RESTUANS,T081,41.821582,-87.627796,9,1,0,2.0,72.0,8.0,0.0,Clear,0.0,30.05,13,2.7,1900-01-01 05:30:00,1900-01-01 18:05:00,0 days 12:35:00,57.13
2009-09-14,CULEX PIPIENS/RESTUANS,T082,41.803423,-87.642984,8,4,0,2.0,72.0,8.0,0.0,Clear,0.0,30.05,13,2.7,1900-01-01 05:30:00,1900-01-01 18:05:00,0 days 12:35:00,57.13
2009-09-14,CULEX RESTUANS,T082,41.803423,-87.642984,8,1,0,2.0,72.0,8.0,0.0,Clear,0.0,30.05,13,2.7,1900-01-01 05:30:00,1900-01-01 18:05:00,0 days 12:35:00,57.13
2009-09-14,CULEX PIPIENS/RESTUANS,T114,41.798697,-87.736812,8,11,0,2.0,72.0,8.0,0.0,Clear,0.0,30.05,13,2.7,1900-01-01 05:30:00,1900-01-01 18:05:00,0 days 12:35:00,57.13
2009-09-14,CULEX RESTUANS,T114,41.798697,-87.736812,8,3,0,2.0,72.0,8.0,0.0,Clear,0.0,30.05,13,2.7,1900-01-01 05:30:00,1900-01-01 18:05:00,0 days 12:35:00,57.13
2009-09-14,CULEX PIPIENS/RESTUANS,T063,41.82561,-87.726549,9,4,0,2.0,72.0,8.0,0.0,Clear,0.0,30.05,13,2.7,1900-01-01 05:30:00,1900-01-01 18:05:00,0 days 12:35:00,57.13
2009-09-14,CULEX RESTUANS,T063,41.82561,-87.726549,9,2,0,2.0,72.0,8.0,0.0,Clear,0.0,30.05,13,2.7,1900-01-01 05:30:00,1900-01-01 18:05:00,0 days 12:35:00,57.13
2009-09-14,CULEX PIPIENS,T063,41.82561,-87.726549,9,3,0,2.0,72.0,8.0,0.0,Clear,0.0,30.05,13,2.7,1900-01-01 05:30:00,1900-01-01 18:05:00,0 days 12:35:00,57.13
2009-09-14,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,5,6,0,2.0,72.0,8.0,0.0,Clear,0.0,30.05,13,2.7,1900-01-01 05:30:00,1900-01-01 18:05:00,0 days 12:35:00,57.13
2009-09-14,CULEX RESTUANS,T115,41.673408,-87.599862,5,1,0,2.0,72.0,8.0,0.0,Clear,0.0,30.05,13,2.7,1900-01-01 05:30:00,1900-01-01 18:05:00,0 days 12:35:00,57.13
2009-09-14,CULEX PIPIENS,T115,41.673408,-87.599862,5,3,0,2.0,72.0,8.0,0.0,Clear,0.0,30.05,13,2.7,1900-01-01 05:30:00,1900-01-01 18:05:00,0 days 12:35:00,57.13
2009-09-14,CULEX PIPIENS/RESTUANS,T138,41.726465,-87.585413,5,12,0,2.0,72.0,8.0,0.0,Clear,0.0,30.05,13,2.7,1900-01-01 05:30:00,1900-01-01 18:05:00,0 days 12:35:00,57.13
2009-09-14,CULEX RESTUANS,T138,41.726465,-87.585413,5,3,0,2.0,72.0,8.0,0.0,Clear,0.0,30.05,13,2.7,1900-01-01 05:30:00,1900-01-01 18:05:00,0 days 12:35:00,57.13
2009-09-14,CULEX PIPIENS/RESTUANS,T200,41.678618,-87.559308,5,8,0,2.0,72.0,8.0,0.0,Clear,0.0,30.05,13,2.7,1900-01-01 05:30:00,1900-01-01 18:05:00,0 days 12:35:00,57.13
2009-09-14,CULEX RESTUANS,T200,41.678618,-87.559308,5,2,0,2.0,72.0,8.0,0.0,Clear,0.0,30.05,13,2.7,1900-01-01 05:30:00,1900-01-01 18:05:00,0 days 12:35:00,57.13
2009-09-14,CULEX PIPIENS,T200,41.678618,-87.559308,5,2,0,2.0,72.0,8.0,0.0,Clear,0.0,30.05,13,2.7,1900-01-01 05:30:00,1900-01-01 18:05:00,0 days 12:35:00,57.13
2009-09-14,CULEX PIPIENS/RESTUANS,T209,41.740641,-87.546587,5,7,0,2.0,72.0,8.0,0.0,Clear,0.0,30.05,13,2.7,1900-01-01 05:30:00,1900-01-01 18:05:00,0 days 12:35:00,57.13
2009-09-14,CULEX PIPIENS,T209,41.740641,-87.546587,5,1,0,2.0,72.0,8.0,0.0,Clear,0.0,30.05,13,2.7,1900-01-01 05:30:00,1900-01-01 18:05:00,0 days 12:35:00,57.13
2009-09-14,CULEX PIPIENS/RESTUANS,T212,41.680946,-87.535198,8,2,0,2.0,72.0,8.0,0.0,Clear,0.0,30.05,13,2.7,1900-01-01 05:30:00,1900-01-01 18:05:00,0 days 12:35:00,57.13
2009-09-14,CULEX RESTUANS,T212,41.680946,-87.535198,8,1,0,2.0,72.0,8.0,0.0,Clear,0.0,30.05,13,2.7,1900-01-01 05:30:00,1900-01-01 18:05:00,0 days 12:35:00,57.13
2009-09-14,CULEX PIPIENS/RESTUANS,T128,41.704572,-87.565666,8,1,0,2.0,72.0,8.0,0.0,Clear,0.0,30.05,13,2.7,1900-01-01 05:30:00,1900-01-01 18:05:00,0 days 12:35:00,57.13
2009-09-14,CULEX PIPIENS,T128,41.704572,-87.565666,8,1,0,2.0,72.0,8.0,0.0,Clear,0.0,30.05,13,2.7,1900-01-01 05:30:00,1900-01-01 18:05:00,0 days 12:35:00,57.13
2009-09-14,CULEX PIPIENS/RESTUANS,T102,41.750498,-87.605294,5,3,0,2.0,72.0,8.0,0.0,Clear,0.0,30.05,13,2.7,1900-01-01 05:30:00,1900-01-01 18:05:00,0 days 12:35:00,57.13
2009-09-14,CULEX PIPIENS,T102,41.750498,-87.605294,5,2,0,2.0,72.0,8.0,0.0,Clear,0.0,30.05,13,2.7,1900-01-01 05:30:00,1900-01-01 18:05:00,0 days 12:35:00,57.13
2009-09-14,CULEX PIPIENS/RESTUANS,T221,41.659112,-87.538693,8,2,0,2.0,72.0,8.0,0.0,Clear,0.0,30.05,13,2.7,1900-01-01 05:30:00,1900-01-01 18:05:00,0 days 12:35:00,57.13
2009-09-14,CULEX PIPIENS/RESTUANS,T225,41.743402,-87.731435,8,26,0,2.0,72.0,8.0,0.0,Clear,0.0,30.05,13,2.7,1900-01-01 05:30:00,1900-01-01 18:05:00,0 days 12:35:00,57.13
2009-09-14,CULEX PIPIENS/RESTUANS,T225,41.743402,-87.731435,8,50,0,2.0,72.0,8.0,0.0,Clear,0.0,30.05,13,2.7,1900-01-01 05:30:00,1900-01-01 18:05:00,0 days 12:35:00,57.13
2009-09-14,CULEX RESTUANS,T225,41.743402,-87.731435,8,6,0,2.0,72.0,8.0,0.0,Clear,0.0,30.05,13,2.7,1900-01-01 05:30:00,1900-01-01 18:05:00,0 days 12:35:00,57.13
2009-09-14,CULEX PIPIENS,T225,41.743402,-87.731435,8,7,0,2.0,72.0,8.0,0.0,Clear,0.0,30.05,13,2.7,1900-01-01 05:30:00,1900-01-01 18:05:00,0 days 12:35:00,57.13
2009-09-14,CULEX PIPIENS/RESTUANS,T227,41.728495,-87.600963,5,2,0,2.0,72.0,8.0,0.0,Clear,0.0,30.05,13,2.7,1900-01-01 05:30:00,1900-01-01 18:05:00,0 days 12:35:00,57.13
2009-09-14,CULEX PIPIENS/RESTUANS,T229,41.753411,-87.639817,5,2,0,2.0,72.0,8.0,0.0,Clear,0.0,30.05,13,2.7,1900-01-01 05:30:00,1900-01-01 18:05:00,0 days 12:35:00,57.13
2009-09-17,CULEX PIPIENS/RESTUANS,T002,41.95469,-87.800991,9,4,0,1.0,61.0,-3.0,4.0,Clear,0.0,30.18,5,4.2,1900-01-01 05:33:00,1900-01-01 17:58:00,0 days 12:25:00,72.24
2009-09-17,CULEX RESTUANS,T002,41.95469,-87.800991,9,2,0,1.0,61.0,-3.0,4.0,Clear,0.0,30.18,5,4.2,1900-01-01 05:33:00,1900-01-01 17:58:00,0 days 12:25:00,72.24
2009-09-17,CULEX PIPIENS/RESTUANS,T046,41.891118,-87.654491,8,4,0,1.0,61.0,-3.0,4.0,Clear,0.0,30.18,5,4.2,1900-01-01 05:33:00,1900-01-01 17:58:00,0 days 12:25:00,72.24
2009-09-17,CULEX RESTUANS,T046,41.891118,-87.654491,8,3,0,1.0,61.0,-3.0,4.0,Clear,0.0,30.18,5,4.2,1900-01-01 05:33:00,1900-01-01 17:58:00,0 days 12:25:00,72.24
2009-09-17,CULEX PIPIENS/RESTUANS,T049,41.896282,-87.655232,8,3,0,1.0,61.0,-3.0,4.0,Clear,0.0,30.18,5,4.2,1900-01-01 05:33:00,1900-01-01 17:58:00,0 days 12:25:00,72.24
2009-09-17,CULEX PIPIENS/RESTUANS,T054,41.921965,-87.632085,8,5,0,1.0,61.0,-3.0,4.0,Clear,0.0,30.18,5,4.2,1900-01-01 05:33:00,1900-01-01 17:58:00,0 days 12:25:00,72.24
2009-09-17,CULEX PIPIENS/RESTUANS,T054,41.921965,-87.632085,8,13,0,1.0,61.0,-3.0,4.0,Clear,0.0,30.18,5,4.2,1900-01-01 05:33:00,1900-01-01 17:58:00,0 days 12:25:00,72.24
2009-09-17,CULEX RESTUANS,T054,41.921965,-87.632085,8,1,0,1.0,61.0,-3.0,4.0,Clear,0.0,30.18,5,4.2,1900-01-01 05:33:00,1900-01-01 17:58:00,0 days 12:25:00,72.24
2009-09-17,CULEX RESTUANS,T054,41.921965,-87.632085,8,1,0,1.0,61.0,-3.0,4.0,Clear,0.0,30.18,5,4.2,1900-01-01 05:33:00,1900-01-01 17:58:00,0 days 12:25:00,72.24
2009-09-17,CULEX PIPIENS/RESTUANS,T148,42.01743,-87.687769,8,7,0,1.0,61.0,-3.0,4.0,Clear,0.0,30.18,5,4.2,1900-01-01 05:33:00,1900-01-01 17:58:00,0 days 12:25:00,72.24
2009-09-17,CULEX PIPIENS/RESTUANS,T011,41.944869,-87.832763,8,11,0,1.0,61.0,-3.0,4.0,Clear,0.0,30.18,5,4.2,1900-01-01 05:33:00,1900-01-01 17:58:00,0 days 12:25:00,72.24
2009-09-17,CULEX PIPIENS,T011,41.944869,-87.832763,8,1,0,1.0,61.0,-3.0,4.0,Clear,0.0,30.18,5,4.2,1900-01-01 05:33:00,1900-01-01 17:58:00,0 days 12:25:00,72.24
2009-09-17,CULEX PIPIENS/RESTUANS,T016,42.011601,-87.811506,8,9,0,1.0,61.0,-3.0,4.0,Clear,0.0,30.18,5,4.2,1900-01-01 05:33:00,1900-01-01 17:58:00,0 days 12:25:00,72.24
2009-09-17,CULEX RESTUANS,T016,42.011601,-87.811506,8,1,0,1.0,61.0,-3.0,4.0,Clear,0.0,30.18,5,4.2,1900-01-01 05:33:00,1900-01-01 17:58:00,0 days 12:25:00,72.24
2009-09-17,CULEX PIPIENS,T016,42.011601,-87.811506,8,1,0,1.0,61.0,-3.0,4.0,Clear,0.0,30.18,5,4.2,1900-01-01 05:33:00,1900-01-01 17:58:00,0 days 12:25:00,72.24
2009-09-17,CULEX PIPIENS/RESTUANS,T028,41.986921,-87.689778,9,2,0,1.0,61.0,-3.0,4.0,Clear,0.0,30.18,5,4.2,1900-01-01 05:33:00,1900-01-01 17:58:00,0 days 12:25:00,72.24
2009-09-17,CULEX PIPIENS/RESTUANS,T033,41.906638,-87.701431,9,4,0,1.0,61.0,-3.0,4.0,Clear,0.0,30.18,5,4.2,1900-01-01 05:33:00,1900-01-01 17:58:00,0 days 12:25:00,72.24
2009-09-17,CULEX PIPIENS,T033,41.906638,-87.701431,9,1,0,1.0,61.0,-3.0,4.0,Clear,0.0,30.18,5,4.2,1900-01-01 05:33:00,1900-01-01 17:58:00,0 days 12:25:00,72.24
2009-09-17,CULEX PIPIENS/RESTUANS,T145,41.878114,-87.629798,3,2,0,1.0,61.0,-3.0,4.0,Clear,0.0,30.18,5,4.2,1900-01-01 05:33:00,1900-01-01 17:58:00,0 days 12:25:00,72.24
2009-09-17,CULEX PIPIENS/RESTUANS,T147,41.932094,-87.700117,8,1,0,1.0,61.0,-3.0,4.0,Clear,0.0,30.18,5,4.2,1900-01-01 05:33:00,1900-01-01 17:58:00,0 days 12:25:00,72.24
2009-09-17,CULEX RESTUANS,T147,41.932094,-87.700117,8,2,0,1.0,61.0,-3.0,4.0,Clear,0.0,30.18,5,4.2,1900-01-01 05:33:00,1900-01-01 17:58:00,0 days 12:25:00,72.24
2009-09-17,CULEX PIPIENS,T147,41.932094,-87.700117,8,1,0,1.0,61.0,-3.0,4.0,Clear,0.0,30.18,5,4.2,1900-01-01 05:33:00,1900-01-01 17:58:00,0 days 12:25:00,72.24
2009-09-17,CULEX PIPIENS/RESTUANS,T151,41.916265,-87.800515,8,16,0,1.0,61.0,-3.0,4.0,Clear,0.0,30.18,5,4.2,1900-01-01 05:33:00,1900-01-01 17:58:00,0 days 12:25:00,72.24
2009-09-17,CULEX RESTUANS,T151,41.916265,-87.800515,8,6,0,1.0,61.0,-3.0,4.0,Clear,0.0,30.18,5,4.2,1900-01-01 05:33:00,1900-01-01 17:58:00,0 days 12:25:00,72.24
2009-09-17,CULEX PIPIENS,T151,41.916265,-87.800515,8,7,0,1.0,61.0,-3.0,4.0,Clear,0.0,30.18,5,4.2,1900-01-01 05:33:00,1900-01-01 17:58:00,0 days 12:25:00,72.24
2009-09-17,CULEX PIPIENS/RESTUANS,T218,41.948167,-87.730698,8,11,0,1.0,61.0,-3.0,4.0,Clear,0.0,30.18,5,4.2,1900-01-01 05:33:00,1900-01-01 17:58:00,0 days 12:25:00,72.24
2009-09-17,CULEX RESTUANS,T218,41.948167,-87.730698,8,1,0,1.0,61.0,-3.0,4.0,Clear,0.0,30.18,5,4.2,1900-01-01 05:33:00,1900-01-01 17:58:00,0 days 12:25:00,72.24
2009-09-17,CULEX PIPIENS/RESTUANS,T220,41.963976,-87.69181,9,4,0,1.0,61.0,-3.0,4.0,Clear,0.0,30.18,5,4.2,1900-01-01 05:33:00,1900-01-01 17:58:00,0 days 12:25:00,72.24
2009-09-17,CULEX PIPIENS/RESTUANS,T003,41.964242,-87.757639,8,1,0,1.0,61.0,-3.0,4.0,Clear,0.0,30.18,5,4.2,1900-01-01 05:33:00,1900-01-01 17:58:00,0 days 12:25:00,72.24
2009-09-17,CULEX PIPIENS,T003,41.964242,-87.757639,8,1,0,1.0,61.0,-3.0,4.0,Clear,0.0,30.18,5,4.2,1900-01-01 05:33:00,1900-01-01 17:58:00,0 days 12:25:00,72.24
2009-09-17,CULEX TERRITANS,T003,41.964242,-87.757639,8,1,0,1.0,61.0,-3.0,4.0,Clear,0.0,30.18,5,4.2,1900-01-01 05:33:00,1900-01-01 17:58:00,0 days 12:25:00,72.24
2009-09-17,CULEX PIPIENS/RESTUANS,T008,42.008314,-87.777921,9,6,0,1.0,61.0,-3.0,4.0,Clear,0.0,30.18,5,4.2,1900-01-01 05:33:00,1900-01-01 17:58:00,0 days 12:25:00,72.24
2009-09-17,CULEX PIPIENS/RESTUANS,T012,41.991429,-87.747113,8,5,0,1.0,61.0,-3.0,4.0,Clear,0.0,30.18,5,4.2,1900-01-01 05:33:00,1900-01-01 17:58:00,0 days 12:25:00,72.24
2009-09-17,CULEX RESTUANS,T012,41.991429,-87.747113,8,2,0,1.0,61.0,-3.0,4.0,Clear,0.0,30.18,5,4.2,1900-01-01 05:33:00,1900-01-01 17:58:00,0 days 12:25:00,72.24
2009-09-17,CULEX PIPIENS,T012,41.991429,-87.747113,8,1,0,1.0,61.0,-3.0,4.0,Clear,0.0,30.18,5,4.2,1900-01-01 05:33:00,1900-01-01 17:58:00,0 days 12:25:00,72.24
2009-09-17,CULEX PIPIENS/RESTUANS,T013,41.923738,-87.785288,9,6,0,1.0,61.0,-3.0,4.0,Clear,0.0,30.18,5,4.2,1900-01-01 05:33:00,1900-01-01 17:58:00,0 days 12:25:00,72.24
2009-09-17,CULEX RESTUANS,T013,41.923738,-87.785288,9,3,0,1.0,61.0,-3.0,4.0,Clear,0.0,30.18,5,4.2,1900-01-01 05:33:00,1900-01-01 17:58:00,0 days 12:25:00,72.24
2009-09-17,CULEX PIPIENS,T013,41.923738,-87.785288,9,1,0,1.0,61.0,-3.0,4.0,Clear,0.0,30.18,5,4.2,1900-01-01 05:33:00,1900-01-01 17:58:00,0 days 12:25:00,72.24
2009-09-17,CULEX RESTUANS,T030,41.89923,-87.716788,9,1,0,1.0,61.0,-3.0,4.0,Clear,0.0,30.18,5,4.2,1900-01-01 05:33:00,1900-01-01 17:58:00,0 days 12:25:00,72.24
2009-09-17,CULEX PIPIENS/RESTUANS,T144,41.94016,-87.794896,9,8,0,1.0,61.0,-3.0,4.0,Clear,0.0,30.18,5,4.2,1900-01-01 05:33:00,1900-01-01 17:58:00,0 days 12:25:00,72.24
2009-09-17,CULEX RESTUANS,T144,41.94016,-87.794896,9,3,0,1.0,61.0,-3.0,4.0,Clear,0.0,30.18,5,4.2,1900-01-01 05:33:00,1900-01-01 17:58:00,0 days 12:25:00,72.24
2009-09-17,CULEX PIPIENS/RESTUANS,T160,41.903002,-87.688267,8,2,0,1.0,61.0,-3.0,4.0,Clear,0.0,30.18,5,4.2,1900-01-01 05:33:00,1900-01-01 17:58:00,0 days 12:25:00,72.24
2009-09-17,CULEX PIPIENS,T160,41.903002,-87.688267,8,5,0,1.0,61.0,-3.0,4.0,Clear,0.0,30.18,5,4.2,1900-01-01 05:33:00,1900-01-01 17:58:00,0 days 12:25:00,72.24
2009-09-17,CULEX PIPIENS/RESTUANS,T017,41.960616,-87.777189,9,1,0,1.0,61.0,-3.0,4.0,Clear,0.0,30.18,5,4.2,1900-01-01 05:33:00,1900-01-01 17:58:00,0 days 12:25:00,72.24
2009-09-17,CULEX RESTUANS,T017,41.960616,-87.777189,9,1,0,1.0,61.0,-3.0,4.0,Clear,0.0,30.18,5,4.2,1900-01-01 05:33:00,1900-01-01 17:58:00,0 days 12:25:00,72.24
2009-09-17,CULEX PIPIENS/RESTUANS,T039,41.911824,-87.726737,9,2,0,1.0,61.0,-3.0,4.0,Clear,0.0,30.18,5,4.2,1900-01-01 05:33:00,1900-01-01 17:58:00,0 days 12:25:00,72.24
2009-09-17,CULEX RESTUANS,T039,41.911824,-87.726737,9,1,0,1.0,61.0,-3.0,4.0,Clear,0.0,30.18,5,4.2,1900-01-01 05:33:00,1900-01-01 17:58:00,0 days 12:25:00,72.24
2009-09-17,CULEX PIPIENS,T039,41.911824,-87.726737,9,1,0,1.0,61.0,-3.0,4.0,Clear,0.0,30.18,5,4.2,1900-01-01 05:33:00,1900-01-01 17:58:00,0 days 12:25:00,72.24
2009-09-17,CULEX PIPIENS/RESTUANS,T009,41.992478,-87.862995,8,1,0,1.0,61.0,-3.0,4.0,Clear,0.0,30.18,5,4.2,1900-01-01 05:33:00,1900-01-01 17:58:00,0 days 12:25:00,72.24
2009-09-17,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,9,39,0,1.0,61.0,-3.0,4.0,Clear,0.0,30.18,5,4.2,1900-01-01 05:33:00,1900-01-01 17:58:00,0 days 12:25:00,72.24
2009-09-17,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,9,7,0,1.0,61.0,-3.0,4.0,Clear,0.0,30.18,5,4.2,1900-01-01 05:33:00,1900-01-01 17:58:00,0 days 12:25:00,72.24
2009-09-17,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,9,3,0,1.0,61.0,-3.0,4.0,Clear,0.0,30.18,5,4.2,1900-01-01 05:33:00,1900-01-01 17:58:00,0 days 12:25:00,72.24
2009-09-17,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,9,3,0,1.0,61.0,-3.0,4.0,Clear,0.0,30.18,5,4.2,1900-01-01 05:33:00,1900-01-01 17:58:00,0 days 12:25:00,72.24
2009-09-17,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,9,1,0,1.0,61.0,-3.0,4.0,Clear,0.0,30.18,5,4.2,1900-01-01 05:33:00,1900-01-01 17:58:00,0 days 12:25:00,72.24
2009-09-17,CULEX RESTUANS,T900,41.974689,-87.890615,9,2,0,1.0,61.0,-3.0,4.0,Clear,0.0,30.18,5,4.2,1900-01-01 05:33:00,1900-01-01 17:58:00,0 days 12:25:00,72.24
2009-09-17,CULEX RESTUANS,T900,41.974689,-87.890615,9,1,0,1.0,61.0,-3.0,4.0,Clear,0.0,30.18,5,4.2,1900-01-01 05:33:00,1900-01-01 17:58:00,0 days 12:25:00,72.24
2009-09-17,CULEX PIPIENS,T900,41.974689,-87.890615,9,4,0,1.0,61.0,-3.0,4.0,Clear,0.0,30.18,5,4.2,1900-01-01 05:33:00,1900-01-01 17:58:00,0 days 12:25:00,72.24
2009-09-17,CULEX PIPIENS/RESTUANS,T903,41.957799,-87.930995,5,4,0,1.0,61.0,-3.0,4.0,Clear,0.0,30.18,5,4.2,1900-01-01 05:33:00,1900-01-01 17:58:00,0 days 12:25:00,72.24
