Date,Species,Trap,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,Station,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Sunrise_1
2011-07-15,CULEX TERRITANS,T135,41.662014,-87.724608,8,1,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX PIPIENS/RESTUANS,T152,41.846075,-87.716277,9,6,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX RESTUANS,T152,41.846075,-87.716277,9,5,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX PIPIENS/RESTUANS,T158,41.682587,-87.707973,9,8,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX RESTUANS,T158,41.682587,-87.707973,9,1,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX PIPIENS/RESTUANS,T047,41.868142,-87.696269,9,6,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX RESTUANS,T047,41.868142,-87.696269,9,4,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX PIPIENS,T047,41.868142,-87.696269,9,4,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX PIPIENS/RESTUANS,T061,41.801179,-87.679447,8,5,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX RESTUANS,T061,41.801179,-87.679447,8,9,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX PIPIENS,T061,41.801179,-87.679447,8,3,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX PIPIENS/RESTUANS,T062,41.800737,-87.71188,8,6,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX PIPIENS/RESTUANS,T065,41.778297,-87.752411,9,21,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX RESTUANS,T065,41.778297,-87.752411,9,3,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX PIPIENS/RESTUANS,T066,41.77166,-87.703047,8,7,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX TERRITANS,T066,41.77166,-87.703047,8,1,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX PIPIENS/RESTUANS,T073,41.773215,-87.60088,8,14,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX RESTUANS,T073,41.773215,-87.60088,8,18,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX PIPIENS,T073,41.773215,-87.60088,8,2,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX RESTUANS,T074,41.822536,-87.666343,9,2,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX PIPIENS/RESTUANS,T079,41.766202,-87.562889,9,1,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX RESTUANS,T079,41.766202,-87.562889,9,2,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX PIPIENS,T079,41.766202,-87.562889,9,1,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX PIPIENS/RESTUANS,T080,41.754676,-87.612922,9,1,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX RESTUANS,T080,41.754676,-87.612922,9,6,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX PIPIENS/RESTUANS,T082,41.803423,-87.642984,8,2,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX RESTUANS,T082,41.803423,-87.642984,8,6,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX PIPIENS,T082,41.803423,-87.642984,8,1,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX PIPIENS/RESTUANS,T083,41.754292,-87.590773,9,6,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX PIPIENS/RESTUANS,T114,41.798697,-87.736812,8,48,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX PIPIENS/RESTUANS,T114,41.798697,-87.736812,8,50,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX PIPIENS/RESTUANS,T114,41.798697,-87.736812,8,50,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX PIPIENS/RESTUANS,T114,41.798697,-87.736812,8,50,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX PIPIENS/RESTUANS,T114,41.798697,-87.736812,8,36,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX PIPIENS/RESTUANS,T114,41.798697,-87.736812,8,50,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX PIPIENS/RESTUANS,T114,41.798697,-87.736812,8,50,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX RESTUANS,T114,41.798697,-87.736812,8,47,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX RESTUANS,T114,41.798697,-87.736812,8,39,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX RESTUANS,T155,41.776156,-87.778927,9,1,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX PIPIENS/RESTUANS,T063,41.82561,-87.726549,9,3,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX RESTUANS,T063,41.82561,-87.726549,9,1,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,5,37,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,5,50,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,5,50,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,5,50,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,5,17,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,5,50,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,5,50,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX RESTUANS,T115,41.673408,-87.599862,5,3,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX SALINARIUS,T115,41.673408,-87.599862,5,1,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX PIPIENS/RESTUANS,T138,41.726465,-87.585413,5,38,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX RESTUANS,T138,41.726465,-87.585413,5,32,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX TERRITANS,T138,41.726465,-87.585413,5,1,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX PIPIENS/RESTUANS,T200,41.678618,-87.559308,5,5,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX RESTUANS,T200,41.678618,-87.559308,5,3,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX SALINARIUS,T200,41.678618,-87.559308,5,1,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX RESTUANS,T209,41.740641,-87.546587,5,4,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX TERRITANS,T209,41.740641,-87.546587,5,2,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX RESTUANS,T212,41.680946,-87.535198,8,2,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX TERRITANS,T212,41.680946,-87.535198,8,1,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX PIPIENS/RESTUANS,T128,41.704572,-87.565666,8,16,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX RESTUANS,T128,41.704572,-87.565666,8,28,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX PIPIENS/RESTUANS,T099,41.733643,-87.55551,8,6,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX RESTUANS,T099,41.733643,-87.55551,8,14,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX PIPIENS/RESTUANS,T102,41.750498,-87.605294,5,6,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX RESTUANS,T102,41.750498,-87.605294,5,3,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX PIPIENS/RESTUANS,T221,41.659112,-87.538693,8,2,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX PIPIENS/RESTUANS,T225,41.743402,-87.731435,8,4,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX RESTUANS,T225,41.743402,-87.731435,8,2,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX PIPIENS/RESTUANS,T227,41.728495,-87.600963,5,1,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX RESTUANS,T227,41.728495,-87.600963,5,2,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX PIPIENS/RESTUANS,T226,41.793818,-87.654234,5,13,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX RESTUANS,T226,41.793818,-87.654234,5,13,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX PIPIENS,T226,41.793818,-87.654234,5,3,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX RESTUANS,T035,41.763733,-87.742302,8,2,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX PIPIENS/RESTUANS,T235,41.776428,-87.627096,8,21,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX RESTUANS,T235,41.776428,-87.627096,8,7,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-15,CULEX PIPIENS,T235,41.776428,-87.627096,8,6,0,2.0,86,71,79.0,5.0,60,67.0,0.0,14.0,0429,1926,Clear,0.0,0.0,29.33,29.96,6.2,10,6.8,1900-01-01 04:29:00
2011-07-25,CULEX PIPIENS/RESTUANS,T002,41.95469,-87.800991,9,23,0,1.0,88,73,81.0,7.0,66,71.0,0.0,16.0,0438,1918,Clear,0.0,0.0,29.2,29.91,3.4,32,6.5,1900-01-01 04:38:00
2011-07-25,CULEX RESTUANS,T002,41.95469,-87.800991,9,6,0,1.0,88,73,81.0,7.0,66,71.0,0.0,16.0,0438,1918,Clear,0.0,0.0,29.2,29.91,3.4,32,6.5,1900-01-01 04:38:00
2011-07-25,CULEX PIPIENS/RESTUANS,T046,41.891118,-87.654491,8,1,0,1.0,88,73,81.0,7.0,66,71.0,0.0,16.0,0438,1918,Clear,0.0,0.0,29.2,29.91,3.4,32,6.5,1900-01-01 04:38:00
2011-07-25,CULEX PIPIENS/RESTUANS,T049,41.896282,-87.655232,8,1,0,1.0,88,73,81.0,7.0,66,71.0,0.0,16.0,0438,1918,Clear,0.0,0.0,29.2,29.91,3.4,32,6.5,1900-01-01 04:38:00
2011-07-25,CULEX PIPIENS/RESTUANS,T054,41.921965,-87.632085,8,5,0,1.0,88,73,81.0,7.0,66,71.0,0.0,16.0,0438,1918,Clear,0.0,0.0,29.2,29.91,3.4,32,6.5,1900-01-01 04:38:00
2011-07-25,CULEX PIPIENS/RESTUANS,T011,41.944869,-87.832763,8,37,0,1.0,88,73,81.0,7.0,66,71.0,0.0,16.0,0438,1918,Clear,0.0,0.0,29.2,29.91,3.4,32,6.5,1900-01-01 04:38:00
2011-07-25,CULEX RESTUANS,T011,41.944869,-87.832763,8,2,0,1.0,88,73,81.0,7.0,66,71.0,0.0,16.0,0438,1918,Clear,0.0,0.0,29.2,29.91,3.4,32,6.5,1900-01-01 04:38:00
2011-07-25,CULEX PIPIENS,T011,41.944869,-87.832763,8,2,0,1.0,88,73,81.0,7.0,66,71.0,0.0,16.0,0438,1918,Clear,0.0,0.0,29.2,29.91,3.4,32,6.5,1900-01-01 04:38:00
2011-07-25,CULEX RESTUANS,T028,41.986921,-87.689778,9,3,0,1.0,88,73,81.0,7.0,66,71.0,0.0,16.0,0438,1918,Clear,0.0,0.0,29.2,29.91,3.4,32,6.5,1900-01-01 04:38:00
2011-07-25,CULEX PIPIENS/RESTUANS,T033,41.906638,-87.701431,9,1,0,1.0,88,73,81.0,7.0,66,71.0,0.0,16.0,0438,1918,Clear,0.0,0.0,29.2,29.91,3.4,32,6.5,1900-01-01 04:38:00
2011-07-25,CULEX RESTUANS,T033,41.906638,-87.701431,9,1,0,1.0,88,73,81.0,7.0,66,71.0,0.0,16.0,0438,1918,Clear,0.0,0.0,29.2,29.91,3.4,32,6.5,1900-01-01 04:38:00
2011-07-25,CULEX PIPIENS/RESTUANS,T145,41.878114,-87.629798,3,2,0,1.0,88,73,81.0,7.0,66,71.0,0.0,16.0,0438,1918,Clear,0.0,0.0,29.2,29.91,3.4,32,6.5,1900-01-01 04:38:00
2011-07-25,CULEX RESTUANS,T145,41.878114,-87.629798,3,2,0,1.0,88,73,81.0,7.0,66,71.0,0.0,16.0,0438,1918,Clear,0.0,0.0,29.2,29.91,3.4,32,6.5,1900-01-01 04:38:00
2011-07-25,CULEX PIPIENS/RESTUANS,T147,41.932094,-87.700117,8,18,0,1.0,88,73,81.0,7.0,66,71.0,0.0,16.0,0438,1918,Clear,0.0,0.0,29.2,29.91,3.4,32,6.5,1900-01-01 04:38:00
2011-07-25,CULEX RESTUANS,T147,41.932094,-87.700117,8,10,0,1.0,88,73,81.0,7.0,66,71.0,0.0,16.0,0438,1918,Clear,0.0,0.0,29.2,29.91,3.4,32,6.5,1900-01-01 04:38:00
2011-07-25,CULEX PIPIENS,T147,41.932094,-87.700117,8,4,0,1.0,88,73,81.0,7.0,66,71.0,0.0,16.0,0438,1918,Clear,0.0,0.0,29.2,29.91,3.4,32,6.5,1900-01-01 04:38:00
2011-07-25,CULEX PIPIENS/RESTUANS,T151,41.916265,-87.800515,8,3,0,1.0,88,73,81.0,7.0,66,71.0,0.0,16.0,0438,1918,Clear,0.0,0.0,29.2,29.91,3.4,32,6.5,1900-01-01 04:38:00
2011-07-25,CULEX PIPIENS/RESTUANS,T151,41.916265,-87.800515,8,20,0,1.0,88,73,81.0,7.0,66,71.0,0.0,16.0,0438,1918,Clear,0.0,0.0,29.2,29.91,3.4,32,6.5,1900-01-01 04:38:00
2011-07-25,CULEX RESTUANS,T151,41.916265,-87.800515,8,6,0,1.0,88,73,81.0,7.0,66,71.0,0.0,16.0,0438,1918,Clear,0.0,0.0,29.2,29.91,3.4,32,6.5,1900-01-01 04:38:00
2011-07-25,CULEX PIPIENS,T151,41.916265,-87.800515,8,3,0,1.0,88,73,81.0,7.0,66,71.0,0.0,16.0,0438,1918,Clear,0.0,0.0,29.2,29.91,3.4,32,6.5,1900-01-01 04:38:00
2011-07-25,CULEX PIPIENS/RESTUANS,T218,41.948167,-87.730698,8,5,0,1.0,88,73,81.0,7.0,66,71.0,0.0,16.0,0438,1918,Clear,0.0,0.0,29.2,29.91,3.4,32,6.5,1900-01-01 04:38:00
2011-07-25,CULEX PIPIENS,T220,41.963976,-87.69181,9,1,0,1.0,88,73,81.0,7.0,66,71.0,0.0,16.0,0438,1918,Clear,0.0,0.0,29.2,29.91,3.4,32,6.5,1900-01-01 04:38:00
2011-07-25,CULEX PIPIENS/RESTUANS,T003,41.964242,-87.757639,8,48,0,1.0,88,73,81.0,7.0,66,71.0,0.0,16.0,0438,1918,Clear,0.0,0.0,29.2,29.91,3.4,32,6.5,1900-01-01 04:38:00
2011-07-25,CULEX PIPIENS/RESTUANS,T003,41.964242,-87.757639,8,14,0,1.0,88,73,81.0,7.0,66,71.0,0.0,16.0,0438,1918,Clear,0.0,0.0,29.2,29.91,3.4,32,6.5,1900-01-01 04:38:00
2011-07-25,CULEX RESTUANS,T003,41.964242,-87.757639,8,10,0,1.0,88,73,81.0,7.0,66,71.0,0.0,16.0,0438,1918,Clear,0.0,0.0,29.2,29.91,3.4,32,6.5,1900-01-01 04:38:00
2011-07-25,CULEX PIPIENS,T003,41.964242,-87.757639,8,2,0,1.0,88,73,81.0,7.0,66,71.0,0.0,16.0,0438,1918,Clear,0.0,0.0,29.2,29.91,3.4,32,6.5,1900-01-01 04:38:00
2011-07-25,CULEX PIPIENS/RESTUANS,T008,42.008314,-87.777921,9,15,0,1.0,88,73,81.0,7.0,66,71.0,0.0,16.0,0438,1918,Clear,0.0,0.0,29.2,29.91,3.4,32,6.5,1900-01-01 04:38:00
2011-07-25,CULEX RESTUANS,T008,42.008314,-87.777921,9,6,0,1.0,88,73,81.0,7.0,66,71.0,0.0,16.0,0438,1918,Clear,0.0,0.0,29.2,29.91,3.4,32,6.5,1900-01-01 04:38:00
2011-07-25,CULEX PIPIENS/RESTUANS,T012,41.991429,-87.747113,8,7,0,1.0,88,73,81.0,7.0,66,71.0,0.0,16.0,0438,1918,Clear,0.0,0.0,29.2,29.91,3.4,32,6.5,1900-01-01 04:38:00
2011-07-25,CULEX PIPIENS/RESTUANS,T013,41.923738,-87.785288,9,9,0,1.0,88,73,81.0,7.0,66,71.0,0.0,16.0,0438,1918,Clear,0.0,0.0,29.2,29.91,3.4,32,6.5,1900-01-01 04:38:00
2011-07-25,CULEX PIPIENS/RESTUANS,T018,42.010412,-87.66214,8,2,0,1.0,88,73,81.0,7.0,66,71.0,0.0,16.0,0438,1918,Clear,0.0,0.0,29.2,29.91,3.4,32,6.5,1900-01-01 04:38:00
2011-07-25,CULEX TERRITANS,T018,42.010412,-87.66214,8,2,0,1.0,88,73,81.0,7.0,66,71.0,0.0,16.0,0438,1918,Clear,0.0,0.0,29.2,29.91,3.4,32,6.5,1900-01-01 04:38:00
2011-07-25,CULEX PIPIENS/RESTUANS,T030,41.89923,-87.716788,9,1,0,1.0,88,73,81.0,7.0,66,71.0,0.0,16.0,0438,1918,Clear,0.0,0.0,29.2,29.91,3.4,32,6.5,1900-01-01 04:38:00
2011-07-25,CULEX RESTUANS,T030,41.89923,-87.716788,9,1,0,1.0,88,73,81.0,7.0,66,71.0,0.0,16.0,0438,1918,Clear,0.0,0.0,29.2,29.91,3.4,32,6.5,1900-01-01 04:38:00
2011-07-25,CULEX PIPIENS,T030,41.89923,-87.716788,9,2,0,1.0,88,73,81.0,7.0,66,71.0,0.0,16.0,0438,1918,Clear,0.0,0.0,29.2,29.91,3.4,32,6.5,1900-01-01 04:38:00
2011-07-25,CULEX PIPIENS/RESTUANS,T144,41.94016,-87.794896,9,11,0,1.0,88,73,81.0,7.0,66,71.0,0.0,16.0,0438,1918,Clear,0.0,0.0,29.2,29.91,3.4,32,6.5,1900-01-01 04:38:00
